128 6432 
95 19 0
95 12 0
95 9 0
95 7 0
95 5 0
95 1 0
96 127 0
96 124 0
96 120 0
96 116 0
96 113 0
96 109 0
96 108 0
96 107 0
96 104 0
96 101 0
96 100 0
96 99 0
96 98 0
96 97 0
96 91 0
96 90 0
96 89 0
96 87 0
96 86 0
96 79 0
96 78 0
96 77 0
96 75 0
96 73 0
96 72 0
96 67 0
96 65 0
96 64 0
96 61 0
96 54 0
96 51 0
96 50 0
96 42 0
96 38 0
96 34 0
96 33 0
96 32 0
96 31 0
96 30 0
96 27 0
96 26 0
96 18 0
96 15 0
96 13 0
96 11 0
96 7 0
96 6 0
96 0 0
97 127 0
97 124 0
97 121 0
97 119 0
97 118 0
97 116 0
97 113 0
97 111 0
97 109 0
97 108 0
97 107 0
97 104 0
97 102 0
97 101 0
97 99 0
97 96 0
97 91 0
97 90 0
97 89 0
97 88 0
97 87 0
97 79 0
97 78 0
97 77 0
97 75 0
97 73 0
97 71 0
97 70 0
97 69 0
97 67 0
97 66 0
97 63 0
97 61 0
97 56 0
97 54 0
97 46 0
97 43 0
97 42 0
97 38 0
97 36 0
97 32 0
97 31 0
97 30 0
97 26 0
97 22 0
97 15 0
97 11 0
97 7 0
97 5 0
97 0 0
98 127 0
98 126 0
98 125 0
98 124 0
98 122 0
98 121 0
98 117 0
98 116 0
98 115 0
98 114 0
98 113 0
98 112 0
98 110 0
98 109 0
98 108 0
98 107 0
98 106 0
98 104 0
98 101 0
98 100 0
98 99 0
98 96 0
98 95 0
98 93 0
98 92 0
98 91 0
98 90 0
98 89 0
98 87 0
98 85 0
98 83 0
98 82 0
98 81 0
98 79 0
98 78 0
98 77 0
98 75 0
98 74 0
98 73 0
98 72 0
98 70 0
98 69 0
98 68 0
98 67 0
98 66 0
98 65 0
98 64 0
98 63 0
98 61 0
98 60 0
98 57 0
98 52 0
98 51 0
98 45 0
98 44 0
98 42 0
98 40 0
98 38 0
98 37 0
98 35 0
98 29 0
98 27 0
98 26 0
98 24 0
98 23 0
98 21 0
98 19 0
98 18 0
98 13 0
98 9 0
98 7 0
98 6 0
98 1 0
99 127 0
99 126 0
99 125 0
99 124 0
99 122 0
99 121 0
99 120 0
99 116 0
99 115 0
99 114 0
99 113 0
99 112 0
99 109 0
99 108 0
99 107 0
99 106 0
99 104 0
99 101 0
99 100 0
99 98 0
99 97 0
99 96 0
99 93 0
99 92 0
99 91 0
99 90 0
99 89 0
99 87 0
99 82 0
99 79 0
99 78 0
99 77 0
99 75 0
99 74 0
99 73 0
99 72 0
99 69 0
99 68 0
99 67 0
99 66 0
99 65 0
99 64 0
99 63 0
99 61 0
99 57 0
99 56 0
99 54 0
99 52 0
99 51 0
99 50 0
99 45 0
99 44 0
99 42 0
99 38 0
99 37 0
99 32 0
99 29 0
99 27 0
99 26 0
99 24 0
99 23 0
99 19 0
99 18 0
99 15 0
99 13 0
99 9 0
99 7 0
99 6 0
99 1 0
99 0 0
100 127 0
100 125 0
100 124 0
100 122 0
100 120 0
100 116 0
100 114 0
100 113 0
100 112 0
100 109 0
100 108 0
100 107 0
100 106 0
100 104 0
100 101 0
100 99 0
100 98 0
100 96 0
100 93 0
100 91 0
100 90 0
100 89 0
100 87 0
100 82 0
100 79 0
100 78 0
100 77 0
100 75 0
100 74 0
100 73 0
100 72 0
100 68 0
100 67 0
100 65 0
100 64 0
100 63 0
100 61 0
100 51 0
100 50 0
100 44 0
100 42 0
100 38 0
100 33 0
100 32 0
100 27 0
100 26 0
100 19 0
100 18 0
100 15 0
100 13 0
100 7 0
100 6 0
100 1 0
101 127 0
101 125 0
101 124 0
101 122 0
101 121 0
101 120 0
101 119 0
101 118 0
101 116 0
101 113 0
101 109 0
101 108 0
101 107 0
101 106 0
101 104 0
101 102 0
101 100 0
101 99 0
101 98 0
101 97 0
101 96 0
101 91 0
101 90 0
101 89 0
101 87 0
101 86 0
101 79 0
101 78 0
101 77 0
101 75 0
101 73 0
101 72 0
101 71 0
101 69 0
101 67 0
101 66 0
101 65 0
101 64 0
101 63 0
101 61 0
101 56 0
101 54 0
101 51 0
101 50 0
101 46 0
101 43 0
101 42 0
101 38 0
101 36 0
101 34 0
101 32 0
101 31 0
101 30 0
101 27 0
101 26 0
101 18 0
101 15 0
101 11 0
101 7 0
101 6 0
101 4 0
101 0 0
102 127 0
102 121 0
102 119 0
102 118 0
102 116 0
102 113 0
102 109 0
102 108 0
102 107 0
102 104 0
102 101 0
102 97 0
102 89 0
102 88 0
102 87 0
102 79 0
102 78 0
102 75 0
102 73 0
102 71 0
102 70 0
102 69 0
102 67 0
102 66 0
102 63 0
102 61 0
102 59 0
102 56 0
102 54 0
102 46 0
102 43 0
102 42 0
102 38 0
102 36 0
102 32 0
102 31 0
102 30 0
102 26 0
102 22 0
102 12 0
102 11 0
102 7 0
102 5 0
102 0 0
103 123 0
103 86 0
103 84 0
103 80 0
103 76 0
103 62 0
103 58 0
103 53 0
103 49 0
103 48 0
103 47 0
103 41 0
103 39 0
103 28 0
103 25 0
103 20 0
103 17 0
103 16 0
103 14 0
103 10 0
103 8 0
103 4 0
103 3 0
103 2 0
104 127 0
104 125 0
104 124 0
104 122 0
104 120 0
104 116 0
104 114 0
104 113 0
104 109 0
104 108 0
104 107 0
104 102 0
104 101 0
104 100 0
104 99 0
104 98 0
104 97 0
104 96 0
104 91 0
104 90 0
104 89 0
104 87 0
104 86 0
104 79 0
104 78 0
104 77 0
104 75 0
104 73 0
104 72 0
104 67 0
104 65 0
104 64 0
104 63 0
104 61 0
104 56 0
104 54 0
104 51 0
104 50 0
104 43 0
104 42 0
104 38 0
104 36 0
104 34 0
104 33 0
104 32 0
104 31 0
104 30 0
104 27 0
104 26 0
104 18 0
104 15 0
104 13 0
104 11 0
104 7 0
104 6 0
104 0 0
105 126 0
105 121 0
105 110 0
105 106 0
105 95 0
105 94 0
105 92 0
105 88 0
105 83 0
105 74 0
105 70 0
105 69 0
105 66 0
105 63 0
105 59 0
105 55 0
105 22 0
105 12 0
105 5 0
105 1 0
106 127 0
106 126 0
106 125 0
106 122 0
106 121 0
106 117 0
106 115 0
106 114 0
106 113 0
106 112 0
106 110 0
106 109 0
106 108 0
106 107 0
106 105 0
106 101 0
106 100 0
106 99 0
106 98 0
106 95 0
106 94 0
106 93 0
106 92 0
106 91 0
106 90 0
106 89 0
106 88 0
106 87 0
106 85 0
106 83 0
106 82 0
106 81 0
106 78 0
106 77 0
106 75 0
106 74 0
106 72 0
106 70 0
106 69 0
106 68 0
106 67 0
106 66 0
106 65 0
106 63 0
106 61 0
106 60 0
106 59 0
106 57 0
106 56 0
106 55 0
106 54 0
106 52 0
106 51 0
106 45 0
106 44 0
106 42 0
106 40 0
106 38 0
106 37 0
106 35 0
106 29 0
106 27 0
106 26 0
106 24 0
106 23 0
106 22 0
106 21 0
106 19 0
106 18 0
106 13 0
106 12 0
106 9 0
106 7 0
106 6 0
106 5 0
106 1 0
107 127 0
107 126 0
107 125 0
107 124 0
107 122 0
107 121 0
107 119 0
107 118 0
107 116 0
107 114 0
107 113 0
107 112 0
107 109 0
107 108 0
107 106 0
107 104 0
107 102 0
107 101 0
107 100 0
107 99 0
107 98 0
107 97 0
107 96 0
107 95 0
107 91 0
107 90 0
107 89 0
107 88 0
107 87 0
107 82 0
107 79 0
107 78 0
107 77 0
107 75 0
107 74 0
107 73 0
107 72 0
107 71 0
107 70 0
107 69 0
107 68 0
107 67 0
107 66 0
107 65 0
107 64 0
107 63 0
107 61 0
107 56 0
107 54 0
107 51 0
107 46 0
107 44 0
107 43 0
107 42 0
107 38 0
107 36 0
107 32 0
107 31 0
107 30 0
107 27 0
107 26 0
107 22 0
107 18 0
107 15 0
107 13 0
107 12 0
107 11 0
107 7 0
107 6 0
107 5 0
107 1 0
107 0 0
108 127 0
108 125 0
108 124 0
108 122 0
108 121 0
108 119 0
108 118 0
108 116 0
108 113 0
108 109 0
108 107 0
108 106 0
108 104 0
108 102 0
108 101 0
108 100 0
108 99 0
108 98 0
108 97 0
108 96 0
108 91 0
108 90 0
108 89 0
108 87 0
108 79 0
108 78 0
108 77 0
108 75 0
108 73 0
108 72 0
108 71 0
108 69 0
108 67 0
108 66 0
108 65 0
108 64 0
108 63 0
108 61 0
108 56 0
108 54 0
108 51 0
108 46 0
108 43 0
108 42 0
108 38 0
108 36 0
108 32 0
108 31 0
108 30 0
108 27 0
108 26 0
108 22 0
108 18 0
108 15 0
108 11 0
108 7 0
108 0 0
109 127 0
109 126 0
109 125 0
109 124 0
109 122 0
109 121 0
109 119 0
109 118 0
109 116 0
109 114 0
109 113 0
109 112 0
109 108 0
109 107 0
109 106 0
109 104 0
109 102 0
109 101 0
109 100 0
109 99 0
109 98 0
109 97 0
109 96 0
109 95 0
109 93 0
109 91 0
109 90 0
109 89 0
109 88 0
109 87 0
109 82 0
109 79 0
109 78 0
109 77 0
109 75 0
109 74 0
109 73 0
109 72 0
109 71 0
109 70 0
109 69 0
109 68 0
109 67 0
109 66 0
109 65 0
109 64 0
109 63 0
109 61 0
109 56 0
109 54 0
109 51 0
109 50 0
109 46 0
109 44 0
109 43 0
109 42 0
109 38 0
109 36 0
109 32 0
109 31 0
109 30 0
109 27 0
109 26 0
109 22 0
109 19 0
109 18 0
109 15 0
109 13 0
109 11 0
109 9 0
109 7 0
109 6 0
109 5 0
109 1 0
109 0 0
110 127 0
110 126 0
110 125 0
110 122 0
110 121 0
110 117 0
110 115 0
110 114 0
110 112 0
110 106 0
110 105 0
110 98 0
110 95 0
110 94 0
110 93 0
110 92 0
110 91 0
110 90 0
110 88 0
110 87 0
110 85 0
110 83 0
110 82 0
110 81 0
110 75 0
110 74 0
110 70 0
110 69 0
110 68 0
110 67 0
110 66 0
110 65 0
110 63 0
110 61 0
110 60 0
110 59 0
110 57 0
110 55 0
110 52 0
110 51 0
110 45 0
110 44 0
110 42 0
110 40 0
110 37 0
110 35 0
110 29 0
110 27 0
110 26 0
110 24 0
110 23 0
110 22 0
110 21 0
110 19 0
110 12 0
110 9 0
110 7 0
110 6 0
110 5 0
110 1 0
111 123 0
111 119 0
111 97 0
111 86 0
111 76 0
111 71 0
111 53 0
111 47 0
111 46 0
111 43 0
111 39 0
111 36 0
111 32 0
111 31 0
111 30 0
111 28 0
111 25 0
111 20 0
111 17 0
111 14 0
111 11 0
111 8 0
111 4 0
111 3 0
112 127 0
112 126 0
112 125 0
112 122 0
112 121 0
112 117 0
112 115 0
112 114 0
112 113 0
112 110 0
112 109 0
112 107 0
112 106 0
112 100 0
112 99 0
112 98 0
112 95 0
112 93 0
112 92 0
112 91 0
112 90 0
112 88 0
112 87 0
112 85 0
112 83 0
112 82 0
112 81 0
112 75 0
112 74 0
112 72 0
112 70 0
112 69 0
112 68 0
112 67 0
112 65 0
112 63 0
112 61 0
112 60 0
112 59 0
112 57 0
112 55 0
112 52 0
112 51 0
112 45 0
112 44 0
112 42 0
112 40 0
112 38 0
112 37 0
112 35 0
112 29 0
112 27 0
112 26 0
112 24 0
112 23 0
112 22 0
112 21 0
112 19 0
112 18 0
112 13 0
112 12 0
112 9 0
112 7 0
112 6 0
112 5 0
112 1 0
113 127 0
113 126 0
113 125 0
113 124 0
113 122 0
113 121 0
113 120 0
113 116 0
113 114 0
113 112 0
113 109 0
113 108 0
113 107 0
113 106 0
113 104 0
113 102 0
113 101 0
113 100 0
113 99 0
113 98 0
113 97 0
113 96 0
113 93 0
113 91 0
113 90 0
113 89 0
113 87 0
113 82 0
113 79 0
113 78 0
113 77 0
113 75 0
113 74 0
113 73 0
113 72 0
113 69 0
113 68 0
113 67 0
113 66 0
113 65 0
113 64 0
113 63 0
113 61 0
113 57 0
113 56 0
113 54 0
113 52 0
113 51 0
113 50 0
113 44 0
113 43 0
113 42 0
113 38 0
113 34 0
113 33 0
113 32 0
113 31 0
113 30 0
113 29 0
113 27 0
113 26 0
113 19 0
113 18 0
113 15 0
113 13 0
113 11 0
113 9 0
113 7 0
113 6 0
113 1 0
113 0 0
114 127 0
114 126 0
114 125 0
114 124 0
114 122 0
114 121 0
114 117 0
114 116 0
114 115 0
114 113 0
114 112 0
114 110 0
114 109 0
114 107 0
114 106 0
114 104 0
114 100 0
114 99 0
114 98 0
114 95 0
114 93 0
114 92 0
114 91 0
114 90 0
114 89 0
114 88 0
114 87 0
114 85 0
114 83 0
114 82 0
114 81 0
114 78 0
114 77 0
114 75 0
114 74 0
114 73 0
114 72 0
114 70 0
114 69 0
114 68 0
114 67 0
114 66 0
114 65 0
114 63 0
114 61 0
114 60 0
114 57 0
114 52 0
114 51 0
114 45 0
114 44 0
114 42 0
114 40 0
114 38 0
114 37 0
114 35 0
114 29 0
114 27 0
114 26 0
114 24 0
114 23 0
114 21 0
114 19 0
114 18 0
114 13 0
114 12 0
114 9 0
114 7 0
114 6 0
114 5 0
114 1 0
115 127 0
115 126 0
115 125 0
115 122 0
115 117 0
115 114 0
115 112 0
115 110 0
115 106 0
115 99 0
115 98 0
115 95 0
115 93 0
115 92 0
115 91 0
115 90 0
115 88 0
115 87 0
115 85 0
115 83 0
115 82 0
115 81 0
115 75 0
115 74 0
115 72 0
115 70 0
115 68 0
115 67 0
115 65 0
115 61 0
115 60 0
115 57 0
115 52 0
115 51 0
115 45 0
115 44 0
115 42 0
115 40 0
115 37 0
115 35 0
115 29 0
115 27 0
115 26 0
115 24 0
115 23 0
115 21 0
115 19 0
115 13 0
115 12 0
115 9 0
115 7 0
115 6 0
115 5 0
115 1 0
116 127 0
116 125 0
116 124 0
116 122 0
116 120 0
116 119 0
116 114 0
116 113 0
116 109 0
116 108 0
116 107 0
116 104 0
116 102 0
116 101 0
116 100 0
116 99 0
116 98 0
116 97 0
116 96 0
116 91 0
116 90 0
116 89 0
116 87 0
116 86 0
116 79 0
116 78 0
116 77 0
116 75 0
116 73 0
116 72 0
116 67 0
116 66 0
116 65 0
116 64 0
116 63 0
116 61 0
116 56 0
116 54 0
116 51 0
116 50 0
116 46 0
116 43 0
116 42 0
116 38 0
116 36 0
116 34 0
116 33 0
116 32 0
116 31 0
116 30 0
116 27 0
116 26 0
116 18 0
116 15 0
116 13 0
116 11 0
116 7 0
116 6 0
116 4 0
116 0 0
117 126 0
117 125 0
117 122 0
117 115 0
117 114 0
117 112 0
117 110 0
117 106 0
117 98 0
117 95 0
117 93 0
117 92 0
117 91 0
117 90 0
117 87 0
117 85 0
117 83 0
117 82 0
117 81 0
117 75 0
117 74 0
117 68 0
117 67 0
117 65 0
117 61 0
117 60 0
117 57 0
117 52 0
117 51 0
117 45 0
117 44 0
117 42 0
117 40 0
117 37 0
117 35 0
117 29 0
117 27 0
117 24 0
117 23 0
117 21 0
117 19 0
117 13 0
117 9 0
117 7 0
117 6 0
117 1 0
118 121 0
118 119 0
118 109 0
118 108 0
118 107 0
118 102 0
118 101 0
118 97 0
118 89 0
118 88 0
118 79 0
118 78 0
118 71 0
118 69 0
118 66 0
118 63 0
118 56 0
118 54 0
118 46 0
118 43 0
118 36 0
118 30 0
118 26 0
118 22 0
118 11 0
118 0 0
119 121 0
119 118 0
119 116 0
119 111 0
119 109 0
119 108 0
119 107 0
119 102 0
119 101 0
119 97 0
119 89 0
119 79 0
119 78 0
119 73 0
119 71 0
119 69 0
119 66 0
119 63 0
119 56 0
119 54 0
119 46 0
119 43 0
119 36 0
119 32 0
119 31 0
119 30 0
119 26 0
119 15 0
119 11 0
119 0 0
120 124 0
120 116 0
120 113 0
120 104 0
120 101 0
120 100 0
120 99 0
120 96 0
120 89 0
120 86 0
120 78 0
120 77 0
120 73 0
120 72 0
120 64 0
120 62 0
120 50 0
120 38 0
120 34 0
120 33 0
120 32 0
120 31 0
120 18 0
120 15 0
120 11 0
120 4 0
120 2 0
121 127 0
121 126 0
121 125 0
121 122 0
121 119 0
121 118 0
121 114 0
121 113 0
121 112 0
121 110 0
121 109 0
121 108 0
121 107 0
121 106 0
121 105 0
121 102 0
121 101 0
121 99 0
121 98 0
121 97 0
121 95 0
121 94 0
121 92 0
121 91 0
121 90 0
121 89 0
121 88 0
121 87 0
121 83 0
121 79 0
121 78 0
121 75 0
121 74 0
121 72 0
121 71 0
121 70 0
121 69 0
121 68 0
121 67 0
121 66 0
121 65 0
121 63 0
121 61 0
121 59 0
121 56 0
121 55 0
121 54 0
121 51 0
121 44 0
121 43 0
121 42 0
121 40 0
121 38 0
121 37 0
121 30 0
121 29 0
121 27 0
121 26 0
121 23 0
121 22 0
121 19 0
121 18 0
121 12 0
121 9 0
121 7 0
121 6 0
121 5 0
121 1 0
121 0 0
122 127 0
122 126 0
122 125 0
122 124 0
122 121 0
122 117 0
122 116 0
122 115 0
122 114 0
122 113 0
122 112 0
122 110 0
122 109 0
122 108 0
122 107 0
122 106 0
122 104 0
122 101 0
122 100 0
122 99 0
122 98 0
122 95 0
122 93 0
122 92 0
122 91 0
122 90 0
122 89 0
122 88 0
122 87 0
122 85 0
122 83 0
122 82 0
122 81 0
122 78 0
122 77 0
122 75 0
122 74 0
122 73 0
122 72 0
122 70 0
122 69 0
122 68 0
122 67 0
122 66 0
122 65 0
122 63 0
122 61 0
122 60 0
122 59 0
122 57 0
122 52 0
122 51 0
122 45 0
122 44 0
122 42 0
122 40 0
122 38 0
122 37 0
122 35 0
122 29 0
122 27 0
122 26 0
122 24 0
122 23 0
122 22 0
122 21 0
122 19 0
122 18 0
122 13 0
122 12 0
122 9 0
122 7 0
122 6 0
122 5 0
122 1 0
123 111 0
123 103 0
123 86 0
123 84 0
123 80 0
123 76 0
123 62 0
123 58 0
123 53 0
123 49 0
123 48 0
123 47 0
123 41 0
123 39 0
123 28 0
123 25 0
123 20 0
123 17 0
123 14 0
123 10 0
123 8 0
123 4 0
123 3 0
123 2 0
124 127 0
124 125 0
124 122 0
124 120 0
124 116 0
124 114 0
124 113 0
124 109 0
124 108 0
124 107 0
124 104 0
124 101 0
124 100 0
124 99 0
124 98 0
124 97 0
124 96 0
124 91 0
124 90 0
124 89 0
124 87 0
124 82 0
124 79 0
124 78 0
124 77 0
124 75 0
124 73 0
124 72 0
124 68 0
124 67 0
124 65 0
124 64 0
124 63 0
124 61 0
124 51 0
124 50 0
124 44 0
124 42 0
124 38 0
124 34 0
124 33 0
124 32 0
124 30 0
124 27 0
124 26 0
124 18 0
124 15 0
124 13 0
124 11 0
124 7 0
124 6 0
124 0 0
125 127 0
125 126 0
125 124 0
125 122 0
125 121 0
125 117 0
125 116 0
125 115 0
125 114 0
125 113 0
125 112 0
125 110 0
125 109 0
125 108 0
125 107 0
125 106 0
125 104 0
125 101 0
125 100 0
125 99 0
125 98 0
125 95 0
125 93 0
125 92 0
125 91 0
125 90 0
125 89 0
125 88 0
125 87 0
125 85 0
125 83 0
125 82 0
125 81 0
125 78 0
125 77 0
125 75 0
125 74 0
125 73 0
125 72 0
125 70 0
125 69 0
125 68 0
125 67 0
125 66 0
125 65 0
125 63 0
125 61 0
125 60 0
125 59 0
125 57 0
125 52 0
125 51 0
125 45 0
125 44 0
125 42 0
125 40 0
125 38 0
125 37 0
125 35 0
125 29 0
125 27 0
125 26 0
125 24 0
125 23 0
125 22 0
125 21 0
125 19 0
125 18 0
125 13 0
125 12 0
125 9 0
125 7 0
125 6 0
125 5 0
125 1 0
126 127 0
126 125 0
126 122 0
126 121 0
126 117 0
126 115 0
126 114 0
126 113 0
126 112 0
126 110 0
126 109 0
126 107 0
126 106 0
126 105 0
126 99 0
126 98 0
126 95 0
126 94 0
126 93 0
126 92 0
126 91 0
126 90 0
126 88 0
126 87 0
126 85 0
126 83 0
126 82 0
126 81 0
126 75 0
126 74 0
126 72 0
126 70 0
126 69 0
126 68 0
126 67 0
126 66 0
126 65 0
126 63 0
126 61 0
126 60 0
126 59 0
126 57 0
126 56 0
126 55 0
126 54 0
126 52 0
126 51 0
126 45 0
126 44 0
126 42 0
126 40 0
126 37 0
126 35 0
126 29 0
126 27 0
126 26 0
126 24 0
126 23 0
126 22 0
126 21 0
126 19 0
126 13 0
126 12 0
126 9 0
126 7 0
126 6 0
126 5 0
126 1 0
127 126 0
127 125 0
127 124 0
127 122 0
127 121 0
127 116 0
127 115 0
127 114 0
127 113 0
127 112 0
127 110 0
127 109 0
127 108 0
127 107 0
127 106 0
127 104 0
127 102 0
127 101 0
127 100 0
127 99 0
127 98 0
127 97 0
127 96 0
127 95 0
127 93 0
127 92 0
127 91 0
127 90 0
127 89 0
127 88 0
127 87 0
127 83 0
127 82 0
127 81 0
127 79 0
127 78 0
127 77 0
127 75 0
127 74 0
127 73 0
127 72 0
127 70 0
127 69 0
127 68 0
127 67 0
127 66 0
127 65 0
127 64 0
127 63 0
127 61 0
127 59 0
127 57 0
127 56 0
127 54 0
127 52 0
127 51 0
127 50 0
127 45 0
127 44 0
127 43 0
127 42 0
127 40 0
127 38 0
127 37 0
127 32 0
127 31 0
127 30 0
127 29 0
127 27 0
127 26 0
127 24 0
127 23 0
127 22 0
127 19 0
127 18 0
127 15 0
127 13 0
127 12 0
127 11 0
127 9 0
127 7 0
127 6 0
127 5 0
127 1 0
127 0 0
